id,name,type,categ_id,default_code,barcode,list_price,standard_price,weight,description,image,Extra Product Media/Name
107,2.5″ 200 CPI Sports Cat Downpipe – BMW Mini Cooper S R56 06-13,GOODS,Exhaust,,,194.99,0,0.01,"Manufactured from high quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability CNC machined flanges for strong, solid support and an accurate fit Designed to reduce turbo spool and increase horsepower capability Built in non type approved 200cpi sports cat     2.5"" 200 CPI Sports Cat Downpipe compatible with BMW Mini Cooper S R56 06-13, built from high quality Stainless Steel and TIG welded to ensure durability, offers reduced turbo spool to accommodate greater horsepower gains. Our 2.5"" 200 CPI Sports Cat Downpipe includes CNC machined flanges to provide a solid system and accurate fitment.",https://www.gravityperformance.co.uk/wp-content/uploads/2022/06/ZZ03883-01-1.jpg,Main Image
108,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/06/ZZ03883-02-2.jpg,Gallery Image 1
109,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/06/ZZ03883-03-1.jpg,Gallery Image 2
110,Exhaust Decat Manifolds – BMW 3 Series E46 330i M54 98-05,GOODS,Exhaust,,,339.99,0,0.01,"Gravity Performance Manifolds are designed to be direct replacements for OEM manifolds, ensuring smooth installation every time. Our manifolds improve the collection of gasses from the cylinder heads, before routing them through them to the rest of the system. Manufactured from T304 grade polished stainless steel Mandrel bent and fully TIG welded for strength and durability Free flowing catalyst replacements to get the most from the 6 Cylinder engine Designed to improve power and torque across the entire RPM range",https://www.gravityperformance.co.uk/wp-content/uploads/2023/11/EXEM031-01gravity.jpg,Main Image
111,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/11/EXEM031-07.jpg,Gallery Image 1
112,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/11/EXEM031-05.jpg,Gallery Image 2
113,Exhaust Decat Manifolds – BMW 3 Series E46 6 Cylinder 98-05,GOODS,Exhaust,,,349.99,0,0.01,Manufactured from T304 grade polished stainless steel Mandrel bent and fully TIG welded for strength and durability Free flowing catalyst replacements to get the most from the 6 Cylinder engines Designed to improve power and torque across the entire RPM range,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEM017-02-copy-wpp1652865477897.jpg,Main Image
114,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEM017-01..jpg,Gallery Image 1
115,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEM017-03..jpg,Gallery Image 2
116,1.5″ Exhaust Crossover Pipe – Range Rover Sport L320 3.0 SDV6 TDV6 09-13,GOODS,Exhaust,,,194.99,0,0.01,"Manufactured from highest quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability CNC machined flanges for strong, solid support and an accurate fit Built in flexi joints help reduce exhaust strain Replaces fragile OEM pipe that is prone to breaking",https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/GPCP001-01.5-wpp1652859859740.jpg,Main Image
117,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/GPCP001-02.jpg,Gallery Image 1
118,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/GPCP001-03.jpg,Gallery Image 2
119,2.5″ Exhaust Decat Pipe – BMW 3 Series E46 320D M47 98-06,GOODS,Exhaust,,,124.99,0,0.01,Manufactured from highest quality T304 grade stainless steel Free flowing to get the most from the 2.0L M47 engine 60mm bore all the way through for optimum exhaust flow Built in flexi joint helps reduce exhaust strain,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEC006-01.jpg,Main Image
120,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEC006-02-2.jpg,Gallery Image 1
121,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEC006-03-2.jpg,Gallery Image 2
122,1.5″ Exhaust Crossover Pipe – Range Rover Sport L494 3.0 TDV6 SDV6 13-22,GOODS,Exhaust,,,194.99,0,0.01,"Manufactured from highest quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability CNC machined flanges for strong, solid support and an accurate fit Built in flexi joints help reduce exhaust strain Replaces fragile OEM pipe that is prone to breaking",https://www.gravityperformance.co.uk/wp-content/uploads/2024/10/GPCP001-03.jpg,Main Image
123,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/GPCP001-02.jpg,Gallery Image 1
124,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/10/GPCP001-01.jpg,Gallery Image 2
125,DPF Delete Downpipe and Decat – VW Golf MK7 1.6 / 2.0 TDI CR 13-20,GOODS,Exhaust,,,314.99,0,0.01,"This Stainless Steel Downpipe DPF Delete and Decat is a straight replacement to remove the factory Diesel Particulate Filter (DPF) on the 1.6 / 2.0 TDI VW Golf MK7 Platform Vehicles. Gravity Performance DPF Deletes instantly increase power by allowing exhaust gasses to exit the vehicle quicker. The internal welded U-Bend helps increase the flow of exhaust gases, ideal for tuned vehicles: Manufactured from high quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability Free flowing DPF replacement to get the most from the diesel engine Designed to improve power and torque across the entire RPM range     The Exhaust Decat DPF Delete Pipe compatible with Volkswagen Golf MK7 2.0 TDI GTD models is a great way to achieve improved performance on your Golf MK7. This pipe removes the OEM Cat and DPF, thus improving throttle response, power and torque.",https://www.gravityperformance.co.uk/wp-content/uploads/2023/05/EXDC075-01.5.jpg,Main Image
126,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/05/EXDC075-02.jpg,Gallery Image 1
127,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/05/EXDC075-03.jpg,Gallery Image 2
128,1.5″ Exhaust Crossover Pipe – Land Rover Discovery 5 L462 3.0 SDV6 TDV6 2017+,GOODS,Exhaust,,,194.99,0,0.01,"Manufactured from highest quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability CNC machined flanges for strong, solid support and an accurate fit Built in flexi joints help reduce exhaust strain Replaces fragile OEM pipe that is prone to breaking",https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/GPCP001-01.5-wpp1652859859740.jpg,Main Image
129,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/GPCP001-02.jpg,Gallery Image 1
130,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/GPCP001-03.jpg,Gallery Image 2
131,Catback Exhaust System – 3 Piece – Mazda MX5 MK2.5 NB 1.8 01-05,GOODS,Exhaust,,,424.99,0,0.01,"2.5"" Bore Throughout with a 3.5"" Tailpipe! A free flowing exhaust is a great way to get the best out of the 1.8L engine Fits from the catalytic converter back Manufactured from Mandrel bent T304 grade stainless steel and CNC machined Flanges with full TIG welding for strength and durability Engineered to improve throttle response and increased power and torque across the entire RPM range",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02741A-01-wpp1652803423161.jpg,Main Image
132,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02741A-02.jpg,Gallery Image 1
133,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02741A-03.jpg,Gallery Image 2
134,3″ Catback Exhaust System – BMW Mini R56 Cooper S 1.6 Turbo 06-13,GOODS,Exhaust,,,334.99,0,0.01,"3"" Bore Throughout with Twin 3"" Tailpipes Tailpipes designed to fit into the OEM Valance V-band flanges offer easier accessibility which makes for easy fitting Manufactured from Mandrel bent T304 grade stainless steel and CNC machined V-Band fittings with full TIG welding for strength and durability Engineered to improve throttle response and increased power and torque across the entire RPM range",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPES030-01-wpp1652865585767.jpg,Main Image
135,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPES030-02-1.jpg,Gallery Image 1
136,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPES030-03.jpg,Gallery Image 2
137,2.5″ Exhaust Decat Downpipe – BMW 1 3 Series  F20 / F21 / F22 / F30 N13 1.6T 114i – 120i / 316i – 318i,GOODS,Exhaust,,,169.99,0,0.01,Manufactured from highest quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability Free flowing catalyst replacement to get the most from the N13 engine Noticeably improves throttle response,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/EXDC064-01.1.jpg,Main Image
138,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/EXDC064-02.jpg,Gallery Image 1
139,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/EXDC064-03.jpg,Gallery Image 2
140,3″ Exhaust Decat Pipe – Ford Focus MK3 ST ST250 2.0 12+,GOODS,Exhaust,,,119.99,0,0.01,Manufactured from highest quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability Free flowing to get the most from the powerful 2.0L turbo 4 cylinder Built in flexi joint to help reduce strain on your exhaust,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/zz03921-01.jpg,Main Image
141,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/zz03921-02.jpg,Gallery Image 1
142,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/zz03921-03.jpg,Gallery Image 2
143,3″ DPF Back Exhaust System – BMW 5 Series E60 530D 3.0TD 03-10,GOODS,Exhaust,,,329.99,0,0.01,"Gravity Exhaust Systems are designed and manufactured to enhance the sound, appearance and most importantly, the performance of your vehicle. All systems are designed in house using the OEM mounting points to ensure smooth fitment every time. 3"" Bore Throughout with Twin 3"" Tailpipes A free flowing exhaust is a great way to get the best out of the 6 cylinder Diesel engine Fits from the DPF back Manufactured from Mandrel bent T304 grade stainless steel Engineered to improve throttle response and increased power and torque across the entire RPM range",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03762-01-wpp1652805019499.jpg,Main Image
144,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03762-02.jpg,Gallery Image 1
145,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03762-03.jpg,Gallery Image 2
146,2.5″ Exhaust Decat Downpipe – BMW 3 Series E46 330d M57 99-05,GOODS,Exhaust,,,124.99,0,0.01,"Manufactured from highest quality T304 grade stainless steel, mandrel bent and fully TIG welded for strength and durability. CNC machined flanges for strong solid support and an accurate fit, designed to improve power and torque across the entire RPM range. Noticeably improves the throttle response of your BMW 3-Series. One of the most cost effective ways of releasing power from your 330D M57 Engine.     2.5"" Exhaust Decat Downpipe compatible with BMW 3 Series E46 330d M57 99-05, made from T304 Stainless Steel, is a free flowing part which improves throttle response. Our 2.5"" Exhaust Decat Downpipe is a great modification to achieve extra power and torque across the RPM range.",https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/ZZ02586-01-wpp1652860191901.jpg,Main Image
147,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/ZZ02586-03.jpg,Gallery Image 1
148,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/ZZ02586-04.jpg,Gallery Image 2
149,3″ Catback Exhaust System – Volkswagen Golf GTI TSI MK5 04-09,GOODS,Exhaust,,,374.99,0,0.01,"3"" Bore Throughout with twin 3"" tailpipes A free flowing exhaust is a great way to get the best out of the VW 2.0T Engine. Manufactured from Mandrel bent T304 grade stainless steel 3"" Polished tailpipes designed to fit the OEM rear valance Engineered to improve throttle response and increased power and torque across the entire RPM range",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/EXES0129-01A-wpp1652803681390.jpg,Main Image
150,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/EXES0129-02.jpg,Gallery Image 1
151,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/EXES0129-03.jpg,Gallery Image 2
152,3″ Exhaust Decat Downpipe – Volkswagen Golf MK6 GTI 2.0 08-14,GOODS,Exhaust,,,139.99,0,0.01,"Gravity Performance decats are made to completely replace the stock catalytic converter eliminating all restrictions. Our Performance decats improve throttle response and allow for improved exhaust flow increasing power and torque. Manufactured from high quality T304 grade stainless steel Free flowing catalyst replacement to get the most from the 2.0 TFSI 2 piece v-band clamp fitting for a better seal compared to flange & gasket as well as an easier installation Built in flexi joint helps reduce exhaust strain     3"" Exhaust Decat Downpipe compatible with VW Golf MK6 GTI 2.0T 2008-2014 models produces superior throttle response compared to the OEM downpipe due to its free flowing design. Add noticeable power and torque gains to your Golf with our 3"" Exhaust Decat Downpipe that replaces the OEM cat with a less restrictive part.",https://www.gravityperformance.co.uk/wp-content/uploads/2022/06/ZZ00205A3.jpg,Main Image
153,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/06/ZZ00205A5-2.jpg,Gallery Image 1
154,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/06/ZZ00205A-01-2.jpg,Gallery Image 2
155,3″ 200 CPI Sports Cat Downpipe – VW Golf MK5 / MK6 GTI / Audi A3 / Seat Leon Cupra R 2.0 FSI 04-12,GOODS,Exhaust,,,294.99,0,0.01,Gravity Performance Exhaust Systems are designed in house to fit OEM mounting points for perfect fitment to your vehicle. Our Gravity Performance Exhausts greatly enhances the sound with a captivating exhaust note while also increasing performance. Manufactured from highest quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability Built in 200cpi non type approved sports cat Reduces down to 60mm to sleeve clamp up to the rest of the OEM system More free flowing to allow for decreased turbo lag and increased power capacity,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/zz00205b-0-wpp1652803660207.jpg,Main Image
156,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00205B-no-gasket.jpg,Gallery Image 1
157,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/zz00205b-03.jpg,Gallery Image 2
158,Exhaust Manifold & Decat Downpipe – Honda Civic FN2 Type R 2.0 05-11,GOODS,Exhaust,,,329.99,0,0.01,Manufactured from highest quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability Free flowing catalyst replacement to get the most from the high revving K20 engine Designed with 2 x flexi's reducing strain on the exhaust system,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03922-01-copy-wpp1652865761774.jpg,Main Image
