id,title,category,price,description,images,url
1352,Front Mount Intercooler Core – BMW 1 Series 135i E82 E88 05-11,Cooling,294.99,"Gravity Performance front mount intercoolers are a perfect addition to your vehicle, offering greater cooling efficiency with their high flow end tanks and bar-and-plate cores. Manufactured from lightweight and durable aluminium, our intercoolers offer maximum performance without adding unnecessary weight to your build. Manufactured from high strength, lightweight aluminium Durable bar-and-plate core for superior durability and performance Engineered to maximise cooling capacity whilst minimising pressure drops Performance intercooler core designed to be a direct replacement for the OEM core Capable of withstanding up to 3 Bar of boost, making it the perfect upgrade for modified BMWs","https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/COIC071-02.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/COIC071-01.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/COIC071-05.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/COIC071-07.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/COIC071-06.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/COIC071-03.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/COIC071-04.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/COIC071-08.jpg",https://www.gravityperformance.co.uk/cooling/front-mount-intercooler-core-bmw-1-series-135i-e82-e88-05-11/
1353,Rear Diffuser Lip Gloss Black – BMW 5 Series G30 G31 17-20,Body Styling,79.99,Gravity Performance Rear Diffusers are specifically designed to improve your BMW's aesthetics with distinctive styling. Our Rear Diffusers complement your BMW's other styling elements and pair well with our range of splitters and side skirts Designed to be a direct fit to your 5 Series for a hassle free installation. Manufactured from OEM grade materials for long lasting strength and durability. Adds to the overall styling of your 5 Series with bold aesthetics. Designed to accommodate the OEM exhaust tips. Finished in gloss black ready to be fitted.,"https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD037-01.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD037-03.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD037-05.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD037-04.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD037-06.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD037-07.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD037-08.jpg",https://www.gravityperformance.co.uk/rear-diffusers/rear-diffuser-lip-gloss-black-bmw-5-series-g30-g31-17-20/
1354,Front Lower Splitter Lip Gloss Black – Mercedes Benz C Class W204 07-14,Body Styling,69.99,"Our front splitters are designed to provide a quick and easy upgrade, with seamless fitment onto the OEM bumper. Our splitters enhance the front end of your vehicle with a lower, more aggressive look whilst aiding downforce and handling characteristics. Supplied with all necessary fittings for a straightforward installation Finished in gloss black to complement your Mercedes' paintwork Manufactured from high quality, automotive grade ABS plastic Direct and secure fitment onto the OEM bumper Improves both aesthetics and aerodynamics","https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL028-2.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL028-1.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL028-3.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL028-4.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL028-5.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL028-6.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL028-9.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL028-7.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL028-8.jpg",https://www.gravityperformance.co.uk/front-splitters/front-lower-splitter-lip-gloss-black-for-mercedes-benz-c-class-w204-07-14/
1355,Rear Lower Trailing Arms – Mazda RX8 1.3 03-12,Suspension,139.99,Manufactured from heavy duty steel Adjustable suspension control arm kit designed to directly replace the standard units Essential to correct the alignment on a lowered vehicle Spherical bearing mounted inner pivot points rather than bushes to reduce static friction and improve suspension performance SIgnificantly improves suspension geometry when set up correctly,"https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/WDSA072-01-wpp1652864882702.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/WDSA072-02.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/WDSA072-03.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/WDSA072-04.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/WDSA072-05.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/WDSA072-06.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/WDSA072-07.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/WDSA072-08.jpg",https://www.gravityperformance.co.uk/adjustable-arms/rear-lower-trailing-arms-mazda-rx-8-1-3-03-12/
1356,Front Drilled Grooved 300mm Brake Discs – BMW 3 Series E46 318i 320i 323i 325i 328i 00-05,Brake Discs,54.99,Specifications:,"https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDBMW012-01-1.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/Gravity-Website-12.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDBMW012-06.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDBMW012-07.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDBMW012-08.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDBMW012-02.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDBMW012-03.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDBMW012-04.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDBMW012-05.jpg",https://www.gravityperformance.co.uk/brake-discs/front-drilled-grooved-300mm-brake-discs-bmw-3-series-e46-318i-320i-323i-325i-328i-00-05/
1357,14″ Universal Straight Blade Fans Kit,Cooling,44.99,"Air Flow Rate: 1130 CBM/Hr- Giving great cooling capability Speed: 2100 RPM- Compact but fast 12VDC, 7 Amps, 80w, 2150 CFM- Powerful motor Most fans are designed for one-way air flow, the unique fan blade design and reversible motor allows you to pull or push the air with equal velocity The lightweight ABS plastic slim fans measure only 2.5"" at the deepest point; perfect for cramped areas","https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00088E-10-wpp1652803916263.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00088E-03.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00088E-04.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00088E-05.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00088E-06.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00088E-07.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00088E-08.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00088E-09.jpg",https://www.gravityperformance.co.uk/fans/14-universal-straight-blade-fan-kit/
1358,Front Lower Lip Splitter Gloss Black – Mercedes Benz CLA C117 16-19,Body Styling,49.99,"Gravity Performance front splitters are designed to provide a quick and easy upgrade, with seamless fitment onto the OEM bumper. Our splitters enhance the front end of your vehicle with a lower, more aggressive look whilst aiding downforce and handling characteristics. Supplied with all necessary fittings for a straightforward installation Finished in gloss black to complement your Mercedes' paintwork Manufactured from high quality, automotive grade ABS plastic Direct and secure fitment onto the OEM bumper Improves both aesthetics and aerodynamics","https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL033-1-FITTED.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL033-8.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL033-4.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL033-5.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL033-3.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL033-6.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL033-7.jpg",https://www.gravityperformance.co.uk/front-splitters/front-lower-lip-splitter-gloss-black-for-mercedes-benz-cla-c117-16-19/
1359,Front Drilled Grooved 277mm Brake Discs – Subaru Impreza GD -ester 98-13,Brake Discs,74.99,Specifications:,"https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDTOYO005-01-copy.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/Gravity-Website-67.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDTOYO005-04-1.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDTOYO005-03-1.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDTOYO005-07-1.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDTOYO005-06-1.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDTOYO005-08-1.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDTOYO005-05-1.jpg",https://www.gravityperformance.co.uk/brake-discs/front-drilled-grooved-277mm-brake-discs-for-subaru-impreza-gd-forester-98-13/
1360,Direnza MVT Intercooler 450mm x 227mm x 65mm – Universal,Cooling,299.99,"Direnza's MVT Intercoolers represent the result of intensive development, built with a singular focus: achieving measurable improvements in intake temperature reduction and charge air cooling. Through advanced manufacturing and relentless testing, these intercoolers deliver consistent performance under demanding conditions. As an authorised distributor, we’re proud to supply Direnza's MVT range — engineered for serious gains in both power and reliability. Black coating improves heat dissipation properties Carefully crafted using state of the art 3D CAD and CFD modelling Compact design allows for the performance of a bigger core in a smaller space 2.5"" Inlet and outlet Fully TIG welded for maximum strength and durability MVT technology designed by Direnza offers greater intercooler efficiency in comparison to other aftermarket alternatives. This is achieved through the use of carefully placed vanes in the end tank which evenly distribute air across the entire core. Ensuring the full surface area of the intercooler core is optimised to cool your charged air, resulting in more power.","https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/GPIC032-copy.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/products-gpic032-06.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/products-gpic032-03.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/products-gpic032-05.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/products-gpic032-04.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/products-mvt_1_diagram_option_1_listing_v2_1_3.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/products-ic033-js-02_1_1.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/products-ic033-js-05_3.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/products-ic033-js-03_3.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/09/Direnza-Fastcar-awards-copy.jpg",https://www.gravityperformance.co.uk/direnza-intercoolers/direnza-mvt-intercooler-450mm-x-227mm-x-65mm-universal/
1361,Gloss Black R Style Rear Spoiler – Mercedes Benz C Class Coupe W204 12-15,Body Styling,49.99,"Add style and aerodynamic performance with a Gravity Performance rear spoiler. Transform the look and profile of your car, with streamlined designs that greatly improve your car's overall aesthetics. Adds an aggressive look to your C Class, whilst improving aerodynamics & downforce Supplied with 3M tape for easy installation Finished in gloss black ready to be fitted Designed to offer perfect fitment with no modifications required Crafted from high-quality OEM-grade materials","https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP141-1-EDITED.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP141-2.png, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP141-4.png, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP141-7.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP141-5.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP141-6.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP141-8.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP141-3.jpg",https://www.gravityperformance.co.uk/spoilers-wings/gloss-black-r-style-rear-spoiler-for-mercedes-benz-c-class-coupe-w204-12-15/
1362,Rear Drilled Grooved 310mm Brake Discs – VW Scirocco Passat CC B6 B7 B8 05+,Brake Discs,94.99,Features:,"https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK012-01-1.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK012-GRAV-WEBSITE.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK012-02.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK012-08.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK012-07.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK012-06.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK012-05.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK012-04.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK012-03.jpg",https://www.gravityperformance.co.uk/brake-discs/rear-drilled-grooved-310mm-brake-discs-for-vw-scirocco-passat-cc-b6-b7-b8-05/
1363,Gloss Black Double Bar Kidney Grille – BMW 5 Series E60 E61 04-10,Body Styling,19.99,"Our grilles are designed to directly replace the OEM grille improving your vehicle's look, while being made from the best quality materials for added strength and durability. Manufactured from highest quality automotive grade ABS Designed as a direct replacement for the OEM item Instantly improves the appearance of your car, giving it a sporty look Please note fitting instructions are NOT included We recommend all styling components are fitted by a qualified professional to ensure accurate fitment","https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHGR020-01fitted.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHGR020-02.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHGR020-03.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHGR020-04.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHGR020-05.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHGR020-06.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHGR020-07.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHGR020-08.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHGR020-01.jpg",https://www.gravityperformance.co.uk/grilles/gloss-black-double-bar-kidney-grille-for-bmw-5-series-e60-e61-04-10/
